Date;BORON;INLET_TEMP;SEA_WATER_COND;RCK_I_L_PR;RCK_DP;HP_PMP_SUC_FLW;RCK_FRNT_PERM_FLW;RCK_REAR_PERM_FLW;RCK_FRNT_PERM_COND;RCK_REAR_PERM_COND;ERD_PMP_SUC_FLW;RCK_2P_I_L_PR;RCK_2P_I_L_PH;RCK_2P_I_L_TEMP;RCK_2P_1STG_FLW;RCK_2P_2STG_FLW;RCK_2P_O_L_COND;RCK_1P_REAR_PERM_PR
2019-09-15 12:05:00;1,150;33,08;61275;63,3;1,363;595,5;0;573,9;3249;1535;741,4;12,23;10,46;33,4;433,2;66,6;155;1,33
2019-09-16 09:00:00;0,385;33,61;62002;62,3;1,339;585,9;0;565,1;3223;1525;742,3;11,98;10,5;33,9;426,7;63,8;173;1,31
2019-09-16 12:00:00;0,398;33,81;61997;62,1;1,348;587,8;0;570,4;3214;1518;740,4;12,11;10,48;34,1;426,4;63,6;177;1,3
2019-09-18 09:00:00;0,643;34,27;62127;63,2;1,373;601,5;0;577,3;343;1523;740,8;12,08;10,18;34,5;435;60,8;96;1,3
2019-09-18 12:00:00;0,506;34,14;62059;62,4;1,359;591,5;0;566,4;339;1496;740,1;11,76;10,19;34,4;434;59,4;99;1,3
2019-09-19 09:00:00;0,498;34,14;62448;62,8;1,385;589,4;0;564,1;345;1477;741,9;11,97;10,23;34,4;438,6;60,2;104;1,3
2019-09-19 12:10:00;0,478;33,98;61927;62,3;1,366;593,2;0;567,1;330;1415;741,3;11,94;10,21;34,3;444,1;62,3;96;1,3
2019-09-22 09:10:00;0,416;34,21;61536;63;1,343;594,8;0;569,9;334;1449;741,6;11,71;10,22;34,5;441,4;63,4;97;1,31
2019-09-22 12:00:00;0,441;34,32;61145;62,7;1,35;598,1;0;574,3;330;1439;740,3;11,77;10,2;34,6;437,7;63,7;100;1,3
2019-09-23 09:00:00;0,478;34,35;60632;62,8;1,355;596,1;0;572,4;327;1427;740,8;11,61;10,2;34,6;436,6;63,9;98;1,29
2019-09-23 12:00:00;0,407;34,31;60143;62,6;1,338;595,7;0;574,8;335;1441;741,5;11,63;10,28;34,6;438,7;63,7;103;1,31
2019-09-24 09:00:00;0,484;34,4;61676;62,8;1,351;596,9;0;573;328;1426;741,3;11,6;10,22;34,7;439,6;63,8;98;1,3
2019-09-24 12:00:00;0,593;34,18;61345;62,5;1,346;599,1;0;573,3;322;1392;741,3;11,71;10,21;34,5;441,2;64,8;91;1,3
2019-09-25 09:00:00;0,611;34,24;61781;63;1,382;597,2;0;575,6;326;1409;742,3;11,86;10,19;34,5;442,1;64,9;93;1,3
2019-09-25 12:00:00;0,583;34,2;61467;63;1,387;603,1;0;577,1;322;1395;740,7;11,9;10,19;34,5;441,2;65,4;93;1,29
2019-09-26 09:00:00;0,379;33,99;61594;62,6;1,359;590;0;565;322;1387;741;11,76;10,21;34,3;431,3;64,2;96;1,29
2019-09-26 12:00:00;0,269;34;61754;62,6;1,326;590;0;567;330;1403;741,6;11,7;10,38;34,2;432,3;64,2;120;1,31
2019-09-28 09:00:00;0,381;34,28;60884;62,4;1,359;595,1;0;569,2;329;1409;741,3;11,8;10,22;34,6;435,6;64;95;1,29
2019-09-28 12:00:00;0,440;35,33;61886;63,2;1,365;589,6;0;563,5;345;1538;740,8;11,52;10,18;35,6;431,5;59,5;107;1,3
2019-09-29 09:00:00;0,670;34,43;61353;62,1;1,37;593,5;98,8;471,3;348;1763;740,4;10,42;10,37;34,7;374,6;40,1;140;1,28
2019-09-29 12:00:00;0,398;34,95;61741;63;1,389;597,8;49,2;525,7;348;1663;740,4;11,18;10,42;35,3;407;51,3;156;1,3
2019-10-01 09:00:00;0,320;34,68;62066;63;1,356;593,3;0;578,6;356;1554;740,1;11,82;10,23;35;433,7;61,7;113;1,32
2019-10-01 12:00:00;0,385;35,32;62344;63,4;1,348;589,2;0;576,2;360;1617;741;11,77;10,19;35,6;432,9;59,6;113;1,3
2019-10-02 09:00:00;0,320;34,49;62564;63,5;1,351;591,5;0;577,8;342;1509;740,9;11,7;10,2;34,8;435,9;62,8;106;1,3
2019-10-02 12:00:00;0,385;34,71;62446;63,7;1,366;590,6;0;577,2;347;1523;739,9;11,77;10,2;35;432,7;62;108;1,28
2019-10-05 09:00:00;0,315;34,1;62302;63,7;1,39;593,4;0;576,1;330;1452;740,4;11,81;10,18;34,4;431,1;63,8;92;1,31
2019-10-05 12:00:00;0,266;33,89;61341;63,2;1,386;599,7;0;581,8;320;1384;741,2;11,93;10,21;34,2;437,8;65,9;92;1,31
2019-10-06 12:00:00;0,290;33,13;61330;63,1;1,424;598,1;0;581,9;312;1331;741,3;11,94;10,2;33,4;437,7;67,5;81;1,31
2019-10-07 09:15:00;0,337;32,79;61482;63,2;1,394;595,6;0;577,4;307;1305;740,2;11,9;10,12;33;435,6;67,6;72;1,3
2019-10-08 09:00:00;0,360;32,98;62389;64,1;1,404;598;0;577;318;1357;740,5;11,97;10,11;33,2;436,1;66,7;73;1,31
2019-10-08 12:00:00;0,361;32,85;62431;64,2;1,422;597,7;0;580,1;312;1329;740,6;12;10,1;33,1;432,1;67,4;68;1,28
2019-10-10 12:00:00;0,372;32,88;61090;62,7;1,416;597,9;0;573,5;320;1354;740,4;11,83;10,09;33,1;436,1;66,5;71;1,32
2019-10-12 09:00:00;0,477;32,98;61641;63;1,425;595,6;0;569,9;319;1351;740,5;11,88;10,1;33,3;435,8;66,6;70;1,3
2019-10-12 12:00:00;0,448;33,05;61432;63,2;1,404;596,4;0;571,7;318;1343;741,8;11,91;10,11;33,4;430;66,6;75;1,28
2019-10-13 09:00:00;0,517;32,95;61668;63,2;1,376;594,7;0;566,4;316;1338;740,9;11,89;10,1;33,2;434,3;66,2;67;1,31
2019-10-13 12:00:00;0,490;34,16;62597;63,8;1,416;590,2;0;565;338;1490;740,7;11,7;10,08;34,5;432,4;62,5;83;1,3
2019-10-14 09:00:00;0,477;32,79;61611;63;1,408;595,5;0;571;312;1317;741,6;11,91;10,09;33,1;434,6;67;67;1,29
2019-10-14 12:25:00;0,515;33,65;62609;64;1,397;591,9;0;567,1;331;1434;741;11,61;10,08;34;427,7;63,7;78;1,29
2019-10-15 12:25:00;0,695;33,31;61929;63,1;1,49;595,3;0;577,9;363;1587;741,6;12,06;10,08;33,6;436,3;60,6;82;1,3
2019-10-16 09:04:00;0,487;32,54;61485;63;1,423;594,9;0;576,3;326;1347;740,5;11,92;10,12;32,8;430,5;66,4;73;1,26
2019-10-16 12:34:00;0,566;33,78;62578;63,7;1,408;588,9;0;571,8;353;1507;739,4;11,77;10,11;34,1;427;61,4;87;1,32
2019-10-17 09:00:00;0,222;32,46;61459;63;1,418;593,7;0;578,2;319;1322;740,3;11,94;10,45;32,7;424,9;68,3;129;1,28
2019-10-17 12:30:00;0,316;33,16;62177;63,7;1,425;596,6;0;580,7;329;1390;741,2;11,92;10,31;33,4;430;66,2;110;1,32
2019-10-19 09:00:00;0,483;32,21;61130;62,7;1,438;595,2;0;575,4;310;1281;739,3;11,91;10,09;32,5;431,6;68,1;62;1,29
2019-10-19 12:00:00;0,488;32,39;60890;62,5;1,437;595,3;0;577;307;1277;739,6;11,8;10,09;32,7;428,5;68,2;68;1,29
2019-10-20 09:00:00;0,448;32,24;60992;62,9;1,45;594,3;0;574,4;310;1279;741,5;11,77;10,11;32,5;433,7;67,7;66;1,27
2019-10-20 12:05:00;0,471;32,24;60636;62,2;1,424;591,4;0;569,9;305;1268;741,2;11,85;10,09;32,5;428;67,9;63;1,3
2019-10-21 09:00:00;0,465;32,1;60939;62,5;1,427;592,9;0;569,9;307;1262;740,7;11,86;10,08;32,4;425,2;67,8;63;1,26
2019-10-21 12:10:00;0,466;32,11;60644;62,3;1,418;592,1;0;568,9;304;1245;741,7;11,83;10,09;32,4;428;67,5;66;1,32
2019-10-22 09:00:00;0,456;32,08;61054;62,5;1,432;592,1;0;571,8;305;1257;742;11,74;10,1;32,3;424,4;67,8;65;1,31
2019-10-22 12:00:00;0,284;31,99;60808;62,5;1,397;591,8;0;570,4;314;1271;741,8;11,87;10,34;32,3;426,7;67,7;98;1,33
2019-10-23 09:00:00;0,497;32,06;60970;62,6;1,448;594,4;0;572,1;306;1250;740,5;12,01;10,15;32,3;433,3;68,5;64;1,31
2019-10-23 12:00:00;0,439;31,96;60795;62,6;1,421;594,6;0;576,6;303;1241;740,3;11,9;10,1;32,3;427,7;68,5;65;1,3
2019-10-24 09:00:00;0,616;32,23;59592;62,6;1,449;592,4;0;573,2;309;1268;739,6;11,79;10,1;32,5;433,4;67,9;67;1,31
2019-10-24 12:00:00;0,593;32;59559;62,7;1,442;589,5;0;577,8;305;1248;741,2;11,82;10,09;32,3;432,5;68,4;65;1,3
2019-10-26 09:00:00;0,642;32,47;61968;62,9;1,427;599,7;0;576,1;308;1314;740,4;12,02;10,1;32,8;435,7;68,2;72;1,3
2019-10-26 12:00:00;0,620;32,61;61449;62,9;1,442;600,8;0;579,7;325;1328;741,2;12,01;10,1;32,9;437,7;67,7;71;1,33
2019-10-27 09:00:00;2,100;32,64;61837;62,7;1,457;601,4;0;579,1;531;2474;742,3;12,1;3,33;33;442,9;60,9;350;1,29
2019-10-28 09:00:00;2,030;32,07;61396;62,8;1,434;602,5;0;579,6;309;2303;741,4;12,15;3,72;32,3;444,5;60,4;281;1,29
2019-10-28 12:00:00;0,491;32,08;60547;63,5;1,446;599,1;0;576,6;309;1282;741,7;12,01;10,1;32,4;436,4;68,9;68;1,29
2019-10-29 09:00:00;0,439;31,68;59922;63,9;1,472;597;0;572,2;304;1256;742,6;12,08;10,11;31,9;428,6;70;62;1,3
2019-10-29 12:05:00;0,491;31,92;59971;64,1;1,448;594,7;0;570,2;311;1291;740,6;12,02;10,13;32,2;439,7;68;65;1,3
2019-10-30 09:00:00;2,040;31,49;58731;63,5;1,481;592,7;97,2;474;302;1450;741,4;10,31;9,69;31,8;363,6;46,3;50;1,3
2019-10-30 12:00:00;0,503;31,98;59060;64;1,445;592,5;0;566,4;313;1305;741,7;11,71;10,09;32,3;431;67,5;67;1,3
2019-11-02 09:00:00;0,322;29,05;57203;63;1,476;591,1;0;570;295;1197;741,6;12,43;10,2;29,3;426,5;71,2;61;1,27
2019-11-02 12:05:00;1,840;29,35;56424;62,7;1,489;592,6;0;569,1;302;1200;740,5;12,31;9,1;29,6;428,1;69,4;31;1,33
2019-11-03 09:00:00;0,418;28,59;62625;63,8;1,467;594,5;0;567,5;286;1097;739,9;12,4;10,1;28,9;424,2;73,6;47;1,3
2019-11-03 12:00:00;0,377;28,63;62098;63,6;1,484;594,8;0;569,5;285;1086;741,8;12,42;10,1;28,9;433;74;47;1,31
2019-11-04 09:00:00;0,373;28,57;62603;63,9;1,483;592,8;0;565,4;287;1081;739,7;12,38;10,14;28,8;422,9;74,2;50;1,31
2019-11-04 12:30:00;0,427;28,72;62340;63,7;1,477;593,5;0;568,5;285;1084;742,3;12,27;10,11;29;433,1;74,2;50;1,31
2019-11-05 12:30:00;0,429;29,11;62253;63,6;1,472;591,7;0;567,1;289;1106;741,5;12,27;10,09;29,4;424,6;72,7;49;1,28
2019-11-07 09:15:00;0,468;28,08;62628;55;1,333;435,4;345,8;27,7;1119;4783;720;1,56;10,28;28,2;-4,9;-3,1;95;1,58
2019-11-07 12:12:00;0,373;28,11;62392;63,9;1,491;600;0;575,4;481;1177;742,1;13,01;10,58;28,4;431,8;74,2;100;1,32
2019-11-09 09:00:00;0,457;28,96;62522;63,8;1,47;588,9;0;564,3;304;1153;741,8;12,52;10,12;29,2;430;72,4;55;1,31
2019-11-09 12:30:00;0,202;29,35;62964;64,2;1,443;585,8;0;559,6;327;1226;740,8;12,44;10,45;29,6;421,2;69,9;99;1,3
2019-11-10 09:00:00;0,363;29,05;62436;63,7;1,447;590;0;564,5;305;1145;741;12,43;10,13;29,3;430,2;72,2;55;1,31
2019-11-10 12:20:00;0,366;29,72;63141;64,6;1,494;595,5;0;569,7;316;1202;739,9;12,52;10,12;29,9;423,4;71,4;59;1,29
2019-11-11 09:10:00;0,415;27,9;62265;64;1,495;593,4;0;568,7;289;1074;741,6;12,71;10,08;28,1;430,2;75,1;44;1,29
2019-11-13 09:00:00;0,125;27,02;61559;64,8;1,461;598,6;0;594,3;276;1038;741,4;13,39;10,49;27,3;436;79;70;1,28
2019-11-13 12:00:00;0,130;27,66;62114;65,7;1,438;597,4;0;593,9;287;1097;740,3;13,28;10,48;27,9;437,3;77,7;78;1,27
2019-11-16 09:00:00;1,830;26,68;61484;64,5;1,469;601,4;91,3;499,7;675;1944;741,3;11,73;4,85;27;387,5;50,4;195;1,27
2019-11-16 12:00:00;0,374;27,02;61804;65,6;1,464;593,7;0;577,8;284;1077;741,6;13,01;10,09;27,3;434,8;77,5;40;1,31
2019-11-17 09:00:00;0,131;26,29;60172;65,5;1,496;593,8;0;578,5;271;1006;741;13,34;10,43;26,6;431;79,7;60;1,35
2019-11-18 09:04:00;0,126;26,25;57643;66,4;1,516;594,4;0;578,9;282;1020;741,5;13,26;10,5;26,5;429,8;78,8;71;1,29
2019-11-18 11:53:00;0,298;26,32;57015;66,1;1,524;598;0;582,4;274;999;740,8;13,21;10,1;26,5;432,6;80,4;39;1,28
2019-11-19 13:00:00;0,181;26,14;53777;65,8;1,54;601,6;0;584,7;271;971;740,7;13,39;10,11;26,4;440,4;81,2;38;1,29
2019-11-20 09:00:00;0,188;25,48;61884;65,8;1,536;600,3;0;583,8;266;925;741,8;13,54;10,31;25,7;440,3;82,2;45;1,29
2019-11-20 12:02:00;0,165;25,32;62088;65,8;1,535;600;0;586,1;264;917;741;13,64;10,31;25,5;436,9;82,4;45;1,36
2019-11-21 09:00:00;0,420;23,99;62435;66,4;1,554;594,1;0;579,7;258;861;740,6;13,76;10,1;24,2;436,7;83,8;28;1,28
2019-11-21 12:00:00;0,142;23,44;62296;66,7;1,553;591,5;0;576,2;251;836;740,8;13,87;10,36;23,7;422,6;83,9;39;1,59
2019-11-23 09:00:00;0,206;23,09;62662;66,5;1,545;587,8;19,2;557,1;236;862;740,8;13,62;10,29;23,3;414,9;80,4;40;1,29
2019-11-23 12:00:00;0,212;23,73;62223;66;1,501;593,2;19,1;561,8;243;885;740,5;13,44;10,26;24;423,4;80,4;39;1,29
2019-11-24 09:00:00;0,225;25,02;62884;66,1;1,525;595;0;580,9;263;976;740,7;13,65;10,2;25,2;427,2;80,6;39;1,37
2019-11-24 11:57:00;0,219;24,53;62083;65,8;1,526;594,4;19,2;563,4;254;954;741,1;13,41;10,23;24,8;423,9;78,9;42;1,3
2019-11-25 09:00:00;0,339;25,33;62606;65,8;1,531;598,6;27,4;558,6;265;1004;741,1;12,56;10,09;25,6;413,1;74,5;38;1,23
2019-11-25 11:40:00;0,315;25,09;62012;65,9;1,526;596,1;31,1;550,8;256;985;741,5;12,71;10,11;25,3;423,3;77,2;36;1,32
2019-11-26 09:00:00;1,650;24,99;62235;64,9;1,509;599,6;33;557;1061;1866;740,7;12,43;3,36;25,3;427,7;68,9;209;1,34
2019-11-26 12:15:00;0,346;25,29;62247;66;1,536;592,8;33;549,5;263;998;740,4;12,75;10,09;25,6;414,7;76,4;38;1,33
2019-11-27 09:00:00;0,269;24,88;61765;65,5;1,585;601,1;26,3;560,8;249;922;741,4;12,75;10,09;25,1;422,8;77,2;32;1,26
2019-11-27 12:00:00;0,078;25,5;62020;65,8;1,514;595;41,1;541,8;276;1044;740,5;12,29;10,26;25,8;418;69,9;27;1,25
2019-11-28 09:00:00;0,307;24,75;60786;65,8;1,539;597,9;42,2;541,5;248;949;741,5;12,71;10,1;25;400,7;76,6;37;1,33
2019-11-28 11:50:00;0,175;25,41;61387;65,7;1,515;595,8;45;536,1;257;994;740,9;12,64;10,26;25,7;398,6;74,6;49;1,35
2019-11-30 09:00:00;0,152;24,59;58413;66,3;1,565;598,3;45,4;541,7;247;935;742,4;12,81;10,29;24,8;409,2;76,5;45;1,35
2019-11-30 12:00:00;0,197;25,14;57940;66,2;1,554;598,9;45;541,9;255;978;740,4;12,82;10,28;25,4;410,8;75,6;47;1,31
2019-12-01 09:00:00;0,169;24,79;62435;66,5;1,574;598,7;36,4;550,2;251;944;741,4;12,7;10,28;25;405,6;74,5;46;1,3
2019-12-01 11:50:00;0,151;24,66;62110;66,3;1,549;598,5;36,8;549,1;245;926;740,9;12,84;10,27;24,9;416,2;75,8;46;1,23
2019-12-02 09:00:00;0,310;24,81;60935;66,5;1,573;595,8;44,5;537,7;250;944;741;12,51;10,1;25;407,6;76,2;37;1,31
2019-12-02 12:00:00;0,212;24,65;62817;0,4;0,039;2,6;0;0;838;825;0;0,27;5,06;25,8;-6,7;0;659;0,17
2019-12-03 11:05:00;0,356;24,85;62060;65,3;1,575;594,3;43,5;539,6;273;1065;742,2;12,88;10,1;25,1;410,2;72,8;38;1,33
2019-12-03 11:50:00;0,418;24,93;61914;65,1;1,573;595,4;43;540,4;271;1047;741,2;12,73;10,1;25,2;411;73;37;1,26
2019-12-04 09:00:00;0,320;24,83;60902;65,5;1,567;596,6;38,4;546,7;254;974;740,4;12,75;10,13;25,1;404,2;74,8;44;1,33
2019-12-04 12:00:00;0,323;24,74;60454;65,5;1,507;598,1;45,1;541,4;256;969;739,5;12,65;10,1;25;414;75,9;37;1,29
2019-12-05 09:00:00;0,298;24,32;59379;65,9;1,542;592,4;37;543;247;931;740,6;12,81;10,1;24,6;398;75,7;36;1,32
2019-12-05 12:00:00;0,469;24,25;58991;65,7;1,555;594,1;36,3;545;243;918;741,1;12,82;10,08;24,5;411,6;75,4;35;1,27
2019-12-07 09:00:00;0,259;24,55;59003;66,2;1,54;590,4;37,5;542,3;252;951;740,4;12,82;10,16;24,8;409,2;73,6;39;1,29
2019-12-07 12:00:00;0,288;24,44;58023;66,1;1,577;592,3;39,3;539,5;250;932;738,9;12,72;10,11;24,7;402,7;75,6;37;1,37
2019-12-08 08:55:00;0,307;24,84;62901;67;1,582;593,3;43,5;536,9;255;987;741,3;12,69;10,1;25,1;410,7;74,9;38;1,33
2019-12-08 11:55:00;0,243;24,8;62356;66,7;1,592;596,6;36,3;546,8;254;962;742;12,89;10,14;25,1;407,2;74,1;40;1,27
2019-12-09 09:00:00;0,214;24,74;62528;66,7;1,566;595,2;37,7;545;251;961;740,8;12,77;10,27;25;402,9;74,5;49;1,24
2019-12-09 12:00:00;0,196;25,1;62262;66,8;1,544;593,8;35,6;545,1;259;982;740;12,81;10,24;25,4;406,4;73,2;51;1,28
2019-12-10 09:00:00;0,277;24,87;61057;0,3;0,04;2,7;0;0;0;885;0;0,26;5,09;25,3;-12,3;-2,1;281;0,11
2019-12-12 09:30:00;0,212;24,07;59043;65,5;1,553;594,3;60,4;520,2;252;989;741,3;12,49;10,2;24,3;397,1;71,5;55;1,31
2019-12-12 12:00:00;1,720;24,09;58628;64,8;1,559;598,8;57,8;530,2;762;1675;740,9;12,39;5,12;24,4;407,1;59,7;94;1,33
2019-12-14 09:00:00;0,150;23,52;60534;66,5;1,618;593,7;60,3;522,1;229;900;741,3;12,7;10,32;23,8;396,7;73,2;47;1,25
2019-12-14 12:00:00;0,185;24,02;60363;66,4;1,595;595,3;60,3;521,7;207;929;740,6;12,44;10,27;24,3;391,5;71,7;46;1,37
2019-12-15 09:00:00;0,152;23,68;61770;66,4;1,587;593,1;58;523,5;202;905;740,9;12,5;10,33;24;396,6;72,2;46;1,29
2019-12-15 12:00:00;0,176;24,18;62031;66,5;1,594;592,3;56,8;523,7;207;951;740,6;12,58;10,29;24,5;387,9;72;50;1,29
2019-12-19 09:00:00;0,107;22,07;61596;66,6;1,666;589,6;59;519;209;860;740,6;12,78;10,42;22,3;393,6;74,4;42;1,26
2019-12-19 12:00:00;0,124;22,05;61483;66,7;1,666;589,6;63,7;513;209;858;741,9;12,71;10,39;22,3;387,1;74,5;46;1,24
2019-12-22 09:00:00;0,103;21,43;61192;67,2;1,635;590,5;56;522;218;872;739,9;12,92;10,43;21,7;383,1;73,8;46;1,27
2019-12-22 12:00:00;0,095;21,48;60487;66,7;1,63;593,9;60;522,3;212;859;740,6;13,02;10,41;21,7;392,4;74,9;46;1,26
2019-12-23 09:00:00;0,097;21,16;60674;67,3;1,634;591,1;63,3;513,4;240;840;741,9;12,76;10,39;21,4;389,1;75,8;44;1,31
2019-12-25 09:15:00;0,218;20,65;59216;67,1;1,669;585,3;60;515,4;1573;815;741,5;12,89;10,16;20,9;381,4;76;28;1,34
2019-12-25 12:05:00;0,255;21;58972;67,2;1,64;585,7;56,7;518,5;1605;831;740,2;12,81;10,12;21,3;382,4;75,6;30;1,33
2019-12-26 09:00:00;0,263;20,91;57781;66,9;1,652;587;55,8;519,4;1566;800;741;13,04;10,12;21,1;376,2;75,7;28;1,27
2019-12-26 12:00:00;0,210;21,19;61841;66,9;1,637;586,3;58;520,5;1536;829;740,7;12,76;10,09;21,4;376,2;75,5;30;1,33
2019-12-28 09:00:00;0,236;21,11;61473;66,6;1,669;590,3;63,6;517;1542;816;740,9;12,84;10,12;21,3;384;76,5;28;1,35
2019-12-29 09:00:00;0,230;21,17;61524;67;1,692;593,8;56,1;522,9;1496;813;741,1;13,21;10,1;21,4;387,3;76,3;28;1,28
2019-12-30 09:00:00;0,100;21,4;61621;67,1;1,663;594,5;57,6;523,5;1485;823;740,8;13,1;10,4;21,6;384,1;75,4;45;1,3
2019-12-30 12:00:00;0,110;21,96;62080;67,3;1,675;592,1;58,5;519,5;1519;871;740,5;12,72;10,36;22,2;385,5;74,6;45;1,3
2019-12-31 09:00:00;0,092;21,52;61747;67;1,687;594,5;56,8;524,9;1490;821;741,2;13,09;10,4;21,8;386,9;74,9;43;1,26
2020-01-01 09:00:00;0,076;21,65;61868;67,2;1,659;590,9;58,4;520,9;1544;838;740,8;13,02;10,39;21,9;389;75;43;1,24
2020-01-02 09:00:00;0,077;21,49;60950;66,8;1,721;596,5;57,1;527;1518;805;740,9;13,26;10,38;21,7;385,5;75,9;40;1,34
2020-01-06 09:10:00;0,521;21,64;62409;66,9;1,644;591,1;62;521;1582;921;739,9;12,96;9,83;21,9;379,4;74,1;23;1,25
2020-01-08 09:00:00;0,152;20,51;62170;67,6;1,677;590,6;58,9;525,6;1513;815;740,9;13,21;10,23;20,7;381,9;76;30;1,3
2020-01-08 12:15:00;0,206;20,84;62144;67,6;1,664;591,9;58,2;526,7;1508;828;741,5;13,14;10,08;21,1;383,3;75,8;29;1,31
2020-01-09 09:10:00;0,426;20,9;62350;67,4;1,649;593,1;58,5;526,4;1530;825;741,7;12,88;9,36;21,1;391,3;73,8;37;1,27
2020-01-11 09:00:00;0,548;20,5;58229;67,1;1,702;596,4;59,8;528,2;1468;778;741,5;13,02;9,93;20,7;390,2;78,5;20;1,31
2020-01-11 11:55:00;0,646;21;58307;67,5;1,695;594,2;60,2;526,1;1480;825;741,4;12,84;9,7;21,2;385,1;76,8;21;1,33
2020-01-12 09:00:00;0,780;19,14;54825;67,6;1,743;593,7;62,7;521,8;1484;726;739,7;13,51;9,25;19,3;391,9;79,4;15;1,29
2020-01-12 12:10:00;0,662;19,23;54441;68,1;1,711;587;97,7;479,3;1131;781;741,2;12,48;9,61;19,5;355,3;71,6;19;1,31
2020-01-13 08:50:00;0,310;18,47;50880;67,8;1,764;589,4;67,5;512,1;1399;701;740;13,48;9,98;18,7;380,5;77,8;19;1,28
2020-01-13 12:00:00;0,296;18,4;50352;68,5;1,744;589,5;69,3;507,9;1405;715;740,8;13,48;9,99;18,6;379,9;77,3;19;1,32
2020-01-14 09:00:00;0,508;18,11;61640;68;1,742;589,5;70,9;506,8;208;774;741,2;13,72;10,07;18,3;378,3;77,1;20;1,31
2020-01-14 12:00:00;0,255;18,17;61580;68;1,706;588,5;71,2;504,6;192;763;740,8;13,65;10,1;18,4;378,5;77,3;21;1,32
2020-01-15 09:00:00;0,183;17,68;59838;67,9;1,723;587,6;68,2;507,4;181;693;740,7;13,71;10,07;17,9;376,7;78,4;17;1,31
2020-01-16 09:00:00;0,278;18,03;55480;68,8;1,716;589,3;39,8;536,8;185;672;740,9;14,52;10,04;18,2;395,9;83,5;18;1,91
2020-01-18 09:00:00;0,260;19,75;53231;68,4;1,746;598,1;73,3;512,8;197;784;742,1;13,28;10,01;20;391;77,6;23;1,33
2020-01-18 12:00:00;0,251;19,63;52038;68,3;1,734;593,8;68,5;513,5;196;773;740,2;13,44;10,01;19,9;386,7;76,6;22;1,3
2020-01-19 09:00:00;0,310;20,13;57100;68,5;1,677;592,7;67,1;512,5;202;802;740,6;13,21;10;20,4;378,5;75,9;22;1,35
2020-01-20 09:00:00;0,711;20,62;59330;68,6;1,701;591,3;69;513,1;207;824;741;13,07;9,61;20,8;378,3;75,4;19;1,29
2020-01-20 12:00:00;1,530;20,33;58575;67,7;1,714;597,4;70,5;518,9;613;1436;740,3;12,7;7,49;20,6;392,1;67,1;44;1,3
2020-01-22 09:00:00;0,597;20,32;53633;0,1;-0,059;2,8;0;0;497;1355;0;0,49;4,66;20,6;-13,8;-1,8;31;0,11
2020-01-22 12:00:00;1,500;20,2;54328;66,9;1,714;600,7;59,1;528,8;753;1476;739,9;12,56;3,74;20,5;399,3;66,9;126;1,32
2020-01-23 09:00:00;0,715;20,41;59702;67,9;1,677;589,7;59;516,7;237;834;741,1;13,26;9,6;20,6;389;76,8;19;1,3
2020-01-23 12:00:00;0,690;20,61;58665;68,2;1,667;589,2;61,5;515;238;849;739,9;13,16;9,63;20,8;392,1;76,2;19;1,26
2020-01-25 09:00:00;0,655;18,76;57429;67,9;1,692;589,8;60,2;517,2;1601;722;741,4;13,66;9,47;18,9;388,2;79,6;14;1,3
2020-01-25 12:00:00;0,604;19,3;56989;68,1;1,707;588,5;60;518,9;1597;757;741,1;13,53;9,6;19,5;379,9;78,6;17;1,31
2020-01-26 09:00:00;0,546;18,03;60420;68,1;1,707;586,8;60;514,1;1596;690;741,1;13,83;9,63;18,2;387,2;79,9;15;1,29
2020-01-26 12:00:00;0,645;19,05;60952;68,7;1,683;583,3;60,3;509,2;1578;765;741,1;13,31;9,59;19,2;377,7;77,8;17;1,3
2020-01-27 09:00:00;0,521;17,23;57557;68,5;1,71;583,7;58,1;514;1587;658;741;13,91;9,61;17,4;383,9;80,4;14;1,29
2020-01-27 12:15:00;0,608;17,65;57504;69;1,71;578,9;77,4;488,9;1335;717;741,2;13,13;9,59;17,9;368,2;74,9;15;1,32
2020-01-29 11:30:00;0,221;18,11;61923;68,4;1,681;591,7;99,4;477,6;1177;808;740,4;13,01;10,15;18,4;358,4;71,8;23;1,29
2020-02-01 09:00:00;0,259;19,05;57228;68,5;1,622;590,8;90,6;489,2;205;818;739,8;12,99;10,15;19,3;371,6;72,8;24;1,28
2020-02-01 11:50:00;0,242;19,14;57272;68,5;1,619;590,6;89,8;488,2;208;818;741,6;12,92;10,14;19,4;369,3;73,2;23;1,3
2020-02-03 09:00:00;0,626;19,16;62269;68,6;1,642;589,5;90;487,2;206;810;740,5;12,64;9,71;19,4;360,6;72,9;19;1,32
2020-02-04 09:00:00;0,611;18,77;61135;68,9;1,655;585,1;86,6;487,5;205;786;741,5;12,98;9,69;19;362;73,1;18;1,33
2020-02-05 09:05:00;0,539;18,87;58979;68,7;1,659;588,3;89,2;488,1;205;782;741,9;12,73;9,58;19;349,9;73,4;15;1,31
2020-02-05 12:00:00;0,603;18,92;58637;68,7;1,667;588,2;94,3;484,1;205;792;742;12,76;9,69;19,2;367,6;73,5;19;1,28
2020-02-06 12:00:00;0,620;19,02;58567;68,6;1,661;589;89,9;486,3;204;784;741,3;12,88;9,7;19,3;360;73,5;19;1,29
